Glyburide	indication	D006943
Pravastatin	indication	D006937
Olaparib	indication	D010051
Toremifene	indication	D011471
Promethazine	indication	D012912
Progestrone	indication	D016889
Prazosin	indication	D011470
Tiotropium	indication	D029424
Tramadol	indication	D012131
Buserelin	indication	D007246
Tretinoin	indication	D002280
Cyclosporine	indication	D011565
Somatropin	indication	D000172
Fibrinolysin	indication	D006406
Sulfamethoxazole	indication	D001991
Perindopril	indication	D006333
Fentanyl	indication	D009369
Gamma Hydroxybutyric Acid	indication	D009290
Gemfibrozil	indication	D006949
Imatinib	indication	D010677
Amitriptyline	indication	D003863
Abatacept	indication	D001168
Leuprolide acetate	indication	D004715
Cerivastatin	indication	D050171
Aldesleukin	indication	D002292
Insulin glargine	indication	D003922
Prednisone	indication	D007500
Oxytetracycline	indication	D012141
Salmeterol	indication	D029424
Phenylephrine	indication	D013617
Dacarbazine	indication	D006689
Indomethacin	indication	D052256
Latanoprost	indication	D005901
Vandetanib	indication	D006333
Sulfisoxazole	indication	D008288
Pravastatin	indication	D002318
Abatacept	indication	D001172
Vitamin D	indication	D017674
Somatropin	indication	D015431
Lorazepam	indication	D001008
Levodopa	indication	D010243
Phenylpropanolamine	indication	D011317
Methotrexate	indication	D002820
Erythromycin	indication	D007877
Pheniramine	indication	D014581
Ciprofloxacin	indication	D012852
Tropicamide	indication	D015878
Docetaxel	indication	D002289
Lorazepam	indication	D013226
Niacin	indication	D006949
Risperidoene	indication	D000374
Floxacillin	indication	D001424
Ertapenem	indication	D016470
Bacitracin	indication	D004653
Sunitinib	indication	D002292
Loratadine	indication	D004890
Azathioprine	indication	D003424
Citalopram	indication	D009771
Ethacrynic acid	indication	D006333
Eptifibatide	indication	D054058
Palonosetron	indication	D020250
Fluticasone Propionate	indication	D012871
Capecitabine	indication	D013274
Conivaptan	indication	D007010
Filgrastim	indication	D009369
Interferon alfa-2b	indication	D012514
Trandolapril	indication	D006333
Miconazole	indication	D002179
Azelastine	indication	D065631
Meropenem	indication	D006190
Venlafaxine	indication	D009437
Pemetrexed	indication	D002289
Prednisolone	indication	D007938
Minocycline	indication	D009345
Conjugated Estrogen	indication	D002277
Aminophylline	indication	D004646
Atrasentan	indication	D010146
Brivaracetam	indication	D004827
Ezetimibe	indication	D006937
Discodermolide	indication	D010190
Brinzolamide	indication	D009798
Pomalidomide	indication	D009101
Enbrel	indication	D013166
Enoxaparin	indication	Q000517
Vasopressin	indication	D004775
Losartan	indication	D006333
Mifepristone	indication	D003480
Diazoxide	indication	D007003
Dexamethasone	indication	D001929
Propranolol	indication	D009203
Triprolidine	indication	D014581
Prednisone	indication	D000743
Prednisolone	indication	D001168
Metformin	indication	D011085
Bosutinib	indication	D015464
Meperidine	indication	D010146
Gemcitabine	indication	D010051
Tocilizumab	indication	Q000530
Dexmedetomidine	indication	D010146
Pyrilamine maleate	indication	D006967
Ketoconazole	indication	D002177
Bisoprolol	indication	Q000382
ABT-751	indication	D009447
Pregabalin	indication	D013119
Flavopiridol	indication	D004938
Estradiol	indication	D004414
Ketoprofen	indication	D013166
Posaconazole	indication	D020096
Sulfamerazine	indication	D014552
Ceftazidime	indication	D014552
Fluticasone Propionate	indication	D011565
Obatoclax mesylate	indication	D009369
Conivaptan	indication	D007037
Cimetidine	indication	D006356
Itraconazole	indication	D006660
Netilmicin	indication	D012141
Erlotinib	indication	D002289
Doxycycline	indication	D006190
Reserpine	indication	D004487
Methylprednisolone	indication	D001172
Moclobemide	indication	D003863
Salbutamol	indication	D001991
Dihydroergotamine mesylate	indication	D008881
Ivermectin	indication	D015827
Panitumumab	indication	D015179
Anastrozole	indication	D005359
Hydroxychloroquine	indication	D008288
Prednisolone	indication	D001172
Cholecalciferol	indication	D007011
Valproic Acid	indication	D008881
Adalimumab	indication	D003424
Ciprofloxacin	indication	D014435
Taxane	indication	D009369
Clindamycin	indication	D010019
Aspirin	indication	D001172
Aspirin	indication	D001171
Vinorelbine	indication	D002289
Butalbital	indication	D010146
Tacrolimus	indication	D003315
Doxylamine succinate	indication	D006967
Trimidox	indication	D001424
Vitamin D	indication	D007011
Sorafenib	indication	D002292
Guanethidine monosulfate	indication	D006977
Prasugrel	indication	D054058
Prednisolone	indication	D013166
Amikacin	indication	D004925
Ketoprofen	indication	D001172
Teriflunomide	indication	D009103
Triamcinolone	indication	D003093
Heparin	indication	D000789
ABT-751	indication	D055752
Methylene blue	indication	D008708
Ticlopidine	indication	D020521
Doxorubicin	indication	D013964
Arsenic trioxide	indication	D015473
Fotemustine	indication	D008545
Triprolidine	indication	D003233
Ketoprofen	indication	D004412
Sumatriptan	indication	D003027
Itraconazole	indication	D014009
Adefovir	indication	D006509
Anidulafungin	indication	D058387
Oxytetracycline	indication	D015010
Moxifloxacin	indication	D001991
Epinephrine	indication	D018805
Isoproterenol	indication	D001991
Indapamide	indication	D006333
Moxifloxacin	indication	D012852
Methyclothiazide	indication	D004487
Interferon gamma-1b	indication	D006105
Fenofibrate	indication	D050171
Loperamide	indication	D015212
Clarithromycin	indication	D004660
Tamsulosin	indication	D011470
Uracil	indication	D009369
Zotarolimus	indication	D023903
Doxorubicin	indication	D009447
Apixaban	indication	D001281
Doxycycline	indication	D013742
Telmisartan	indication	D003928
Palonosetron	indication	D014839
Dalfopristin	indication	D001424
Prednisolone	indication	D002062
Ixabepilone	indication	D008545
Erythromycin	indication	D007239
Omeprazole	indication	D004941
Emodin	indication	D009369
Tramadol	indication	D003248
Epoetin-alpha	indication	D000740
Indomethacin	indication	D010003
Tribendimidine	indication	D017229
Mefloquine	indication	D008288
Bromodiphenhydramine	indication	D006967
Prednisolone	indication	D008180
Cyclosporine	indication	D001172
Metoprolol	indication	D006333
Tacrolimus	indication	D003876
Casopitant	indication	D007319
Ranitidine	indication	D005764
Streptomycin	indication	D004696
Insulin glargine	indication	D006943
Heparin	indication	D020246
Nitroprusside	indication	D006470
Brinzolamide	indication	D005901
Citalopram	indication	D003704
17-DMAG	indication	D007951
Fluvastatin	indication	D006937
Levofloxacin	indication	D003234
Vincristine	indication	D008223
Timolol	indication	D009203
Ethacrynic acid	indication	D051437
Tacrolimus	indication	D010179
Nitrofurantoin	indication	D014552
Doxorubicin	indication	D001943
Fingolimod	indication	D009103
Desirudin	indication	D013927
Ampicillin	indication	D008581
Clomipramine	indication	D005879
Aspirin	indication	D008180
Diltiazem	indication	D002637
Venlafaxine	indication	D003866
Amantadine	indication	D020734
Pregabalin	indication	D005356
Zibotentan	indication	D011471
Everolimus	indication	D009369
Trimetrexate	indication	D011014
Trandolapril	indication	Q000382
Vinblastine	indication	D015614
Fluticasone Propionate	indication	D001249
Ipratropium	indication	D004646
Rituximab	indication	D015451
Clemastine	indication	D014581
Peginterferon alfa-2a	indication	D000163
Phenazopyridine hydrochloride	indication	D010146
Pyrimethamine	indication	D008288
Homatropine Methylbromide	indication	D014456
Clomipramine	indication	D011293
Amisulpride	indication	D001714
Spironolactone	indication	D006929
Prednisone	indication	D000224
Labetalol	indication	D011225
Vasopressin	indication	D059606
Phentolamine	indication	D000758
Infliximab	indication	D003093
Loperamide	indication	D005759
Citalopram	indication	D003929
Irinotecan	indication	D015179
Alprostadil	indication	D007172
Paclitaxel	indication	D012514
Captopril	indication	D018754
Ergotamine	indication	D006261
Phentolamine	indication	D009336
Octreotide	indication	D000172
Lovastatin	indication	D006937
Paroxetine	indication	D016584
Prednisone	indication	D008180
Acamprosate	indication	D000437
Theophylline	indication	D029481
Imatinib	indication	D017681
Sulfisoxazole	indication	D009617
Brivaracetam	indication	D014202
Anastrozole	indication	D006177
Sodium stibogluconate	indication	D009369
Celecoxib	indication	Q000530
Escitalopram	indication	D003866
Ampicillin	indication	D007239
Cephalexin	indication	D011472
Trastuzumab	indication	D001943
Prednisone	indication	D002825
Capecitabine	indication	D009369
Indomethacin	indication	D001172
Caffeine	indication	D001049
Itraconazole	indication	D001228
Imipenem	indication	D001424
Ramipril	indication	D009203
Ivermectin	indication	D009855
Indacaterol maleate	indication	D001991
Omeprazole	indication	D005764
Vildagliptin	indication	D006943
Paricalcitol	indication	D006961
Warfarin	indication	D013927
Glipizide	indication	D006943
Amitriptyline	indication	D007319
Rifampin	indication	D014376
Hydrocodone	indication	D010146
Phentolamine	indication	D007172
Clonidine	indication	D010673
Amitriptyline	indication	D008881
Gemtuzumab ozogamicin	indication	D007951
Sulfamerazine	indication	D001991
Chlorothiazide	indication	D006333
Trimetrexate	indication	D000163
Indomethacin	indication	D001168
Prednisone	indication	D012628
Interferon alfa-2a	indication	D019698
Enalapril	indication	D006333
Obinutuzumab	indication	D007945
Raloxifene	indication	D010024
Pentobarbital	indication	D007319
Metronidazole	indication	D016585
Flavopiridol	indication	D008223
Formoterol	indication	D001249
Sertraline	indication	D010698
Duloxetine	indication	D014549
Ranitidine	indication	D004415
Bazedoxifene	indication	D058866
Pegfilgrastim	indication	D009503
Omeprazole	indication	D014456
Clomipramine	indication	D003863
Promethazine	indication	D006967
Dihydroergotamine mesylate	indication	D003027
Diazepam	indication	D001008
Irbesartan	indication	D003928
Ergotamine	indication	D008881
Donepezil	indication	D003704
Ixabepilone	indication	D002292
Estradiol	indication	D053159
Azathioprine	indication	D003092
Prednisone	indication	D011565
Tanezumab	indication	D018856
Captopril	indication	D006978
Dasatinib	indication	D007951
Memantine	indication	D003704
Vitamin D	indication	D010018
Omalizumab	indication	D001249
O6-benzylguanine	indication	D009369
Pregabalin	indication	D051474
Pyridoxine	indication	D010523
Clarithromycin	indication	D014069
Aflibercept	indication	D015179
Propofol	indication	D013226
Candesartan	indication	D003324
Vitamin B12CN	indication	D000740
Cediranib	indication	D002289
Mifepristone	indication	D006943
Prasugrel	indication	D000789
Cerivastatin	indication	D006937
Phentolamine	indication	D009369
Ketoprofen	indication	D010146
Losartan	indication	D003928
Warfarin	indication	D009202
Ondansetron	indication	D020250
Bimatoprost	indication	D005901
Conjugated Estrogen	indication	D010024
Nadolol	indication	D002637
Sulfisoxazole	indication	D014141
Valproic Acid	indication	D004832
Paroxetine	indication	D000379
Metoprolol	indication	D009203
Carmustine	indication	D001932
Indomethacin	indication	D002062
Dorzolamide	indication	D005902
Reserpine	indication	D005921
Prednisone	indication	D004892
Pazopanib hydrochloride	indication	D002292
Ceftazidime	indication	D008581
Rivastigmine	indication	D003704
Atorvastatin	indication	D006952
Denosumab	indication	D009369
Granisetron	indication	D014839
Campath 1H	indication	C096529
Naproxen	indication	D002062
Vinblastine	indication	D012514
Carbidopa	indication	D010300
Imatinib	indication	D046152
Fludarabine	indication	D015451
Erythromycin	indication	D002692
Linifanib	indication	D002289
Arformoterol	indication	D004646
Aprepitant	indication	D014839
Doxorubicin	indication	D054198
Norethindrone	indication	D014594
Trovafloxacin mesylate	indication	D002575
Sitagliptin	indication	D003924
Interferon beta 1a	indication	D012598
Tetracycline	indication	D012141
Primaquine	indication	D008288
Valproic Acid	indication	D004827
Rosuvastatin	indication	D050197
Cefuroxime	indication	D014069
Fluoxetine	indication	D003704
Trimethoprim	indication	D001437
Rosuvastatin	indication	D050171
Clomipramine	indication	D016584
Diphenhydramine	indication	D014839
Cephalexin	indication	D012141
Sulfisoxazole	indication	D014123
Methamphetamine	indication	D001289
Ergotamine	indication	D014653
Azelastine	indication	D003233
Enoxaparin	indication	D011655
Desipramine	indication	D001008
Cetuximab	indication	D015179
Alagebrium	indication	D002318
Prednisone	indication	D007945
Isoproterenol	indication	D006327
Sulfisoxazole	indication	D003231
Tretinoin	indication	D015473
Vincristine	indication	D006689
Pseudoephedrine	indication	D012852
Levofloxacin	indication	D013212
Gatifloxacin	indication	D011014
Atorvastatin	indication	D006937
Dexamethasone	indication	D001249
Interferon alfa-2b	indication	D007943
Naproxen	indication	D013166
Lubiprostone	indication	D003248
Lomeguatrib	indication	D009369
Sulfamethoxazole	indication	D014552
Indomethacin	indication	D013166
Irbesartan	indication	D011507
Peginterferon alfa-2b	indication	D019698
Streptomycin	indication	D014406
Ethanol	indication	D005724
Furosemide	indication	D006333
Ertapenem	indication	D010019
Timolol	indication	D005901
Duloxetine	indication	D003866
Lomefloxacin	indication	D029481
Loratadine	indication	D011537
Ranibizumab	indication	D012170
Filgrastim	indication	D015470
Sulfamethazine	indication	D001991
Tirofiban	indication	D054058
Lithium	indication	D003863
Beclomethasone	indication	D001249
Ethanol	indication	D014277
Calcipotriol	indication	D011565
Metronidazole	indication	D003092
Fluoxetine	indication	D052018
Proguanil	indication	D008288
Aztreonam	indication	D018805
Tramadol	indication	D010003
Trebananib	indication	D010051
Trovafloxacin mesylate	indication	D009344
Ertapenem	indication	D006190
Ramipril	indication	D006333
Tropicamide	indication	D010243
Ribavirin	indication	D019698
Trimethoprim	indication	D011014
Primaquine	indication	D011020
Vinblastine	indication	D008223
Netilmicin	indication	D016470
Epinephrine	indication	D000707
Etodolac	indication	D010003
Interferon beta 1	indication	D009103
Tegafur	indication	D009369
Simvastatin	indication	D006331
Imatinib	indication	C580364
Anidulafungin	indication	D010538
Levodopa	indication	D010300
Conjugated Estrogen	indication	D007006
Doxorubicin	indication	D015470
Oxytetracycline	indication	D006190
Medroxyprogeterone acetate	indication	D010262
Tretinoin	indication	D007642
Carvedilol	indication	D006333
Beclomethasone	indication	D003424
Tretinoin	indication	D007644
Prednisolone	indication	D013966
Sulfasalazine	indication	D003424
Mometasone	indication	D001249
Trandolapril	indication	D003920
Cinacalcet	indication	D006961
Clonidine	indication	D005901
Obatoclax mesylate	indication	D015451
Amantadine	indication	D018890
Caffeine	indication	D005221
Sodium butyrate	indication	D009369
Captopril	indication	D006333
Peginterferon alfa-2b	indication	D008107
Toremifene	indication	D009369
Erythromycin	indication	D014208
Indacaterol maleate	indication	D029424
Atenolol	indication	D000787
Paromomycin	indication	D006501
Ofatumumab	indication	D016393
Ticagrelor	indication	D054058
Ibuprofen	indication	D010146
Isosorbide Dinitrate	indication	D000787
Aldesleukin	indication	D008545
Desipramine	indication	D003863
Fenofibrate	indication	D006937
Cetuximab	indication	D002294
Ethanol	indication	D059350
Sertraline	indication	D013313
Risperidoene	indication	D011618
Aspirin	indication	D010003
Loteprednol Etabonate	indication	D007500
Streptomycin	indication	D002006
Betamethasone	indication	D014390
Hydroxychloroquine	indication	D001172
Cholecalciferol	indication	D012080
Clomifene	indication	D007247
Erythromycin	indication	D004404
Ipilimumab	indication	D015658
Azacitidine	indication	D013921
Furosemide	indication	D009404
Canfosfamide	indication	D009369
Montelukast	indication	Q000517
Venlafaxine	indication	D000379
Chloroquine	indication	D008288
Fluoxetine	indication	D009437
Aminophylline	indication	D001991
Iplex	indication	D007037
Drotrecogin alfa	indication	D018805
Prochlorperazine	indication	D014839
CI-1040	indication	D002289
Ertapenem	indication	D001936
Rosuvastatin	indication	D015228
Infliximab	indication	D003424
Sulfamethoxazole	indication	D011472
Heroin	indication	D059787
Metoclopramide	indication	D005764
Sunitinib	indication	D046152
Paroxetine	indication	D007174
Medroxyprogeterone acetate	indication	D002292
Prasugrel	indication	D020521
Cefepime	indication	D014552
Celecoxib	indication	D010003
Vitamin D	indication	D012080
Rituximab	indication	D008228
Midodrine	indication	D007024
Perphenazine	indication	D014839
Pindolol	indication	D001281
Propranolol	indication	D008881
Lercanidipine	indication	D000787
Sotatercept	indication	D000740
Casopitant	indication	D003866
Ziprasidone	indication	D011618
Prednisone	indication	D007634
Tretinoin	indication	D017488
Zoledronate	indication	D009369
Sulfacetamide	indication	D001762
Metronidazole	indication	D000562
Clomipramine	indication	D009437
Budesonide	indication	D003424
Isoproterenol	indication	D001249
Trimethoprim	indication	D014552
Budesonide	indication	D001249
Vildagliptin	indication	D003920
Temsirolimus	indication	D001172
Valproic Acid	indication	D001714
Erlotinib	indication	D010190
Filgrastim	indication	D007239
Abiraterone acetate	indication	D009369
Dutasteride	indication	D011470
Sertraline	indication	D065446
Fluoxetine	indication	D001008
Chlordiazepoxide	indication	D001008
Chlordiazepoxide	indication	D001007
Ciprofloxacin	indication	D059413
Aztreonam	indication	D059413
Clindamycin	indication	D012141
Amitriptyline	indication	D012893
Bupropion	indication	D016574
Omeprazole	indication	D006356
Bacitracin	indication	D011014
Penicillin V	indication	D012541
Brimonidine	indication	D009798
Reserpine	indication	D008103
Tretinoin	indication	D017495
Paclitaxel	indication	D002289
Clarithromycin	indication	D001474
Paromomycin	indication	D004404
Irbesartan	indication	D006333
Candesartan	indication	D003928
Hydroflumethiazide	indication	D008103
Sumatriptan	indication	D008881
Azacitidine	indication	D015470
Phenytoin	indication	D012640
Denosumab	indication	D000069448
Theophylline	indication	D001249
Chloroquine	indication	D001172
Etodolac	indication	D001172
Ixabepilone	indication	D008223
Losartan	indication	D003324
Cefotaxime	indication	D008581
Trichlormethiazide	indication	D006333
Methylphenidate	indication	D007175
Saxagliptin	indication	D003920
Fluoxetine	indication	D000379
Clopidogrel	indication	D050197
Terbutaline	indication	D001991
Progestrone	indication	D014594
Reserpine	indication	D009404
Cinacalcet	indication	D051436
Salbutamol	indication	D001249
Cinacalcet	indication	D010282
Ipratropium	indication	D001991
Hydrocortisone	indication	D000224
Cefotaxime	indication	D007239
Casopitant	indication	D001007
Neomycin	indication	D001437
Captopril	indication	D003928
Phenylephrine	indication	D007022
Heroin	indication	D059350
Niacinamide	indication	D000544
Leucovorin	indication	D012516
Droperidol	indication	D009325
Ivermectin	indication	D013322
Ipratropium	indication	D001986
Lovastatin	indication	D050171
Cefepime	indication	D011014
Papaverine	indication	D007172
Labetalol	indication	D006470
Meropenem	indication	D010538
Meprobamate	indication	D001008
Hydroxychloroquine	indication	D008180
Valproic Acid	indication	D012640
Interferon alfa-2a	indication	D015658
Terbutaline	indication	D001986
Prednisolone	indication	D003093
Paroxetine	indication	D003866
Aspirin	indication	D007249
Fluoxetine	indication	D003866
Interferon alfa-2b	indication	D008545
Irinotecan	indication	D002583
Prednisone	indication	D014390
Canakinumab	indication	D001171
Clonidine	indication	D004412
Mebendazole	indication	D000722
Cytarabine	indication	D007951
Flavopiridol	indication	D007938
Heparin	indication	D004617
Glatiramer Acetate	indication	D009103
Clindamycin	indication	D005208
Atorvastatin	indication	D054058
Ofatumumab	indication	D007945
Insulin glulisine	indication	D003920
Dexamethasone	indication	D005767
Interferon alfa-2a	indication	D000163
Temsirolimus	indication	D002292
Bevacizumab	indication	D015179
Aspirin	indication	D007238
Oxymorphone	indication	D010146
Levofloxacin	indication	D012705
Famotidine	indication	D005764
Chenodeoxycholic acid	indication	D042882
Reserpine	indication	D007676
Zonisamide	indication	D004827
Naproxen	indication	D052256
Cefotaxime	indication	D011704
Lomustine	indication	D001932
Bleomycin sulfate	indication	D002294
Amitriptyline	indication	D043183
Ertapenem	indication	D011704
Decitabine	indication	D009190
Naloxone	indication	D012131
Ofatumumab	indication	D001172
Warfarin	indication	D001281
Topiramate	indication	D012640
Indomethacin	indication	D002908
Moxifloxacin	indication	D011014
Doxylamine succinate	indication	D048968
Adalimumab	indication	D015535
Bendroflumethiazide	indication	D006333
Prednisone	indication	D001932
Reserpine	indication	D006333
Naproxen	indication	D010003
Candesartan	indication	D006333
Triptorelin	indication	D011471
Paroxetine	indication	D065446
Ranibizumab	indication	D008269
Prednisone	indication	D013921
Prednisone	indication	D001929
Bicalutamide	indication	D011471
Palonosetron	indication	D009325
Ticagrelor	indication	D020521
Quinapril	indication	D006333
Riluzole	indication	D000690
Octreotide	indication	D009369
Carfilzomib	indication	D009101
Ramipril	indication	D003920
Meropenem	indication	D009345
Ganciclovir	indication	D012173
Tacrolimus	indication	D014132
Bisoprolol	indication	D000787
Cetirizine	indication	D065631
Atorvastatin	indication	Q000382
Rosiglitazone	indication	D003920
Pyrimethamine	indication	D014123
Edoxaban	indication	D001281
Loratadine	indication	D014581
Nifedipine	indication	D060050
Warfarin	indication	D011655
Peginterferon alfa-2a	indication	D012514
Ondansetron	indication	D014839
Rosuvastatin	indication	D002318
Ganciclovir	indication	D000163
Fluoxetine	indication	D016584
Ceftazidime	indication	D018805
Terbutaline	indication	D004646
Hydralazine	indication	D006333
Lintuzumab	indication	D007951
Valsartan	indication	D006333
Paroxetine	indication	D009771
Thalidomide	indication	D004890
Pazopanib hydrochloride	indication	D012509
Prednisone	indication	D013700
Duloxetine	indication	D005356
Sertraline	indication	D009771
Lomefloxacin	indication	D014552
Fluorouracil	indication	D009369
Conjugated Estrogen	indication	D059268
Atovaquone	indication	D011014
Doxorubicin	indication	D009369
Ribavirin	indication	D012136
Glimepiride	indication	D003920
Progestrone	indication	D007889
Ciprofloxacin	indication	D014552
Isosorbide Dinitrate	indication	D003324
Ketoconazole	indication	D006660
Hydroflumethiazide	indication	D006333
Risedronate	indication	D010001
Azacitidine	indication	D009190
Methyclothiazide	indication	D006973
Beclomethasone	indication	D065631
Imatinib	indication	D034721
Cephalexin	indication	D001936
Hydromorphone	indication	D010146
Recombinant human endostatin	indication	D009369
Canagliflozin	indication	D003920
Metoclopramide	indication	D014839
Tretinoin	indication	D011565
Diazoxide	indication	D007340
Ketorolac	indication	D059787
Chloramphenicol	indication	D003231
Trimethoprim	indication	D009617
Vitamin D	indication	D005198
Chlorothiazide	indication	D008103
Celecoxib	indication	D001171
Desloratadine	indication	D011537
Celecoxib	indication	D001172
Misoprostol	indication	D006473
Clonidine	indication	D008881
Azathioprine	indication	D001172
Tribendimidine	indication	D001196
Sulfisoxazole	indication	D008585
Methotrexate	indication	D054198
Omeprazole	indication	D000236
Sorafenib	indication	D006528
Adenosine	indication	D013617
Flavopiridol	indication	D008175
Rosuvastatin	indication	D006949
Cycloserine	indication	D014376
Nitazoxanide	indication	D016829
Tropisetron	indication	D009325
Clarithromycin	indication	D015658
Palonosetron	indication	D009369
Clarithromycin	indication	D012141
Enalapril	indication	D006978
Sotatercept	indication	D009369
Hydrocortisone	indication	D001168
Afatinib	indication	D002289
Cefuroxime	indication	D001991
Clomifene	indication	D011085
Celecoxib	indication	D059787
Prazosin	indication	D010673
Doxorubicin	indication	D012509
Loteprednol Etabonate	indication	D014605
Meropenem	indication	D016920
Budesonide	indication	D003093
Desipramine	indication	D016584
Imatinib	indication	D018223
Clopidogrel	indication	D020521
Follitropin beta	indication	D007246
Interferon alfa-2a	indication	D015464
Aflibercept	indication	D008269
Prednisone	indication	D009404
Ciprofloxacin	indication	D011472
Ixabepilone	indication	D006258
Golimumab	indication	D003093
Arformoterol	indication	D029424
Tirapazamine	indication	D009369
Quetiapine	indication	D011618
Cephalexin	indication	D006190
Edrophonium chloride	indication	D009157
Perindopril	indication	D003327
Triamterene	indication	D006929
Fludrocortisone	indication	D000224
Lapatinib	indication	D009369
Clonazepam	indication	D016584
Morphine	indication	D010146
Phenylpropanolamine	indication	D014549
Prednisone	indication	D009877
Vasopressin	indication	D011141
Zoledronate	indication	D009101
Hydroxyurea	indication	D008545
Etoposide	indication	D055752
Phenazopyridine hydrochloride	indication	D007239
Trimethoprim	indication	D011704
Cytarabine	indication	D054198
Exenatide	indication	D003924
Naphthoquine	indication	D008288
Tazarotene	indication	D011565
Clarithromycin	indication	D010612
Heparin	indication	D009203
Sulfasalazine	indication	D001172
Pindolol	indication	D017180
Antazoline	indication	D003233
Metoclopramide	indication	D009325
Moxifloxacin	indication	D003231
Lisinopril	indication	D006333
Temsirolimus	indication	D009101
Goserelin acetate	indication	D004715
Magnesium hydroxide	indication	D003248
Tocilizumab	indication	D001168
Canagliflozin	indication	D016883
Triprolidine	indication	D065631
Heparin	indication	D011655
Ganitumab	indication	D010190
Metoprolol	indication	D008881
Warfarin	indication	D020766
Cholecalciferol	indication	D017674
Aspirin	indication	D010146
Gatifloxacin	indication	D001991
Leucovorin	indication	Q000633
Sertraline	indication	D003866
Discodermolide	indication	D009369
Rifabutin	indication	D015658
Sulfamerazine	indication	D011472
Aripiprazole	indication	D011618
Eprosartan	indication	D006333
Nitrofurantoin	indication	D003556
Doxorubicin	indication	D008223
Tocilizumab	indication	D001172
Campath 1H	indication	D015451
Terbutaline	indication	D007752
Prazosin	indication	D006333
Argatroban	indication	D013927
Tolterodine	indication	D053201
Aspirin	indication	D003643
Cefepime	indication	D011704
Clozapine	indication	D012559
Telcagepant	indication	D008881
Risperidoene	indication	D003704
Sulfacetamide	indication	D007634
Valsartan	indication	D009203
Fluoxetine	indication	D009771
Bleomycin sulfate	indication	D008223
Atorvastatin	indication	D050171
Rituximab	indication	D001172
Carbidopa	indication	D010243
Sumatriptan	indication	D004827
Sulfacetamide	indication	D016585
Lovastatin	indication	D003324
Clobazam	indication	D004827
Cefuroxime	indication	D012852
Lovastatin	indication	D003327
Phentolamine	indication	D010673
Prednisone	indication	D009157
Fosinopril	indication	D006333
Ceftazidime	indication	D059413
Erythromycin	indication	D009344
Erythromycin	indication	D014917
Lenalidomide	indication	D009190
Celecoxib	indication	D013166
Methyclothiazide	indication	D006333
Fluvastatin	indication	D003324
Iplex	indication	D044342
Argatroban	indication	D013921
Gatifloxacin	indication	D012852
Ibuprofen	indication	D013166
Streptomycin	indication	D014376
O6-benzylguanine	indication	D005910
Interferon alfa-2b	indication	D000163
Codeine	indication	D010146
Desirudin	indication	D011655
Olanzapine	indication	D011618
Entacapone	indication	D010300
Misoprostol	indication	D000894
Imatinib	indication	D007951
Ketoconazole	indication	D002862
Prednisone	indication	D008258
Prednisone	indication	D009103
Enzastaurin	indication	D008223
Edrophonium chloride	indication	D019148
Ondansetron	indication	D009325
Etoposide	indication	D005909
Adalimumab	indication	D001172
Clarithromycin	indication	D007877
Gamma Hydroxybutyric Acid	indication	D007319
